id,pokemon_id,stat_id,base_stat,effort,order
5407,10095,1,35,0,1
5408,10095,2,55,0,2
5409,10095,3,40,0,3
5410,10095,4,50,0,5
5411,10095,5,50,0,6
5412,10095,6,90,2,4
5413,10096,1,35,0,1
5414,10096,2,55,0,2
5415,10096,3,40,0,3
5416,10096,4,50,0,5
5417,10096,5,50,0,6
5418,10096,6,90,2,4
5419,10097,1,35,0,1
5420,10097,2,55,0,2
5421,10097,3,40,0,3
5422,10097,4,50,0,5
5423,10097,5,50,0,6
5424,10097,6,90,2,4
5425,10098,1,35,0,1
5426,10098,2,55,0,2
5427,10098,3,40,0,3
5428,10098,4,50,0,5
5429,10098,5,50,0,6
5430,10098,6,90,2,4
5431,10099,1,35,0,1
5432,10099,2,55,0,2
5433,10099,3,40,0,3
5434,10099,4,50,0,5
5435,10099,5,50,0,6
5436,10099,6,90,2,4
5437,10100,1,60,0,1
5438,10100,2,85,0,2
5439,10100,3,50,0,3
5440,10100,4,95,0,5
5441,10100,5,85,0,6
5442,10100,6,110,3,4
5443,10101,1,50,0,1
5444,10101,2,75,0,2
5445,10101,3,90,1,3
5446,10101,4,10,0,5
5447,10101,5,35,0,6
5448,10101,6,40,0,4
5449,10102,1,75,0,1
5450,10102,2,100,0,2
5451,10102,3,120,2,3
5452,10102,4,25,0,5
5453,10102,5,65,0,6
5454,10102,6,65,0,4
5455,10103,1,38,0,1
5456,10103,2,41,0,2
5457,10103,3,40,0,3
5458,10103,4,50,0,5
5459,10103,5,65,0,6
5460,10103,6,65,1,4
5461,10104,1,73,0,1
5462,10104,2,67,0,2
5463,10104,3,75,0,3
5464,10104,4,81,0,5
5465,10104,5,100,0,6
5466,10104,6,109,2,4
5467,10105,1,10,0,1
5468,10105,2,55,0,2
5469,10105,3,30,0,3
5470,10105,4,35,0,5
5471,10105,5,45,0,6
5472,10105,6,90,1,4
5473,10106,1,35,0,1
5474,10106,2,100,2,2
5475,10106,3,60,0,3
5476,10106,4,50,0,5
5477,10106,5,70,0,6
5478,10106,6,110,0,4
5479,10107,1,40,0,1
5480,10107,2,35,0,2
5481,10107,3,35,0,3
5482,10107,4,50,0,5
5483,10107,5,40,0,6
5484,10107,6,90,1,4
5485,10108,1,65,0,1
5486,10108,2,60,0,2
5487,10108,3,60,0,3
5488,10108,4,75,0,5
5489,10108,5,65,0,6
5490,10108,6,115,2,4
5491,10109,1,40,0,1
5492,10109,2,80,0,2
5493,10109,3,100,1,3
5494,10109,4,30,0,5
5495,10109,5,30,0,6
5496,10109,6,20,0,4
5497,10110,1,55,0,1
5498,10110,2,95,0,2
5499,10110,3,115,2,3
5500,10110,4,45,0,5
5501,10110,5,45,0,6
5502,10110,6,35,0,4
5503,10111,1,80,0,1
5504,10111,2,120,0,2
5505,10111,3,130,3,3
5506,10111,4,55,0,5
5507,10111,5,65,0,6
5508,10111,6,45,0,4
5509,10112,1,80,1,1
5510,10112,2,80,0,2
5511,10112,3,50,0,3
5512,10112,4,40,0,5
5513,10112,5,50,0,6
5514,10112,6,25,0,4
5515,10113,1,105,1,1
5516,10113,2,105,1,2
5517,10113,3,75,0,3
5518,10113,4,65,0,5
5519,10113,5,100,0,6
5520,10113,6,50,0,4
5521,10114,1,95,0,1
5522,10114,2,105,0,2
5523,10114,3,85,0,3
5524,10114,4,125,2,5
5525,10114,5,75,0,6
5526,10114,6,45,0,4
5527,10115,1,60,0,1
5528,10115,2,80,0,2
5529,10115,3,110,2,3
5530,10115,4,50,0,5
5531,10115,5,80,0,6
5532,10115,6,45,0,4
5533,10116,1,72,0,1
5534,10116,2,95,0,2
5535,10116,3,67,0,3
5536,10116,4,103,0,5
5537,10116,5,71,0,6
5538,10116,6,122,3,4
5539,10117,1,72,0,1
5540,10117,2,145,0,2
5541,10117,3,67,0,3
5542,10117,4,153,0,5
5543,10117,5,71,0,6
5544,10117,6,132,3,4
5545,10118,1,54,3,1
5546,10118,2,100,0,2
5547,10118,3,71,0,3
5548,10118,4,61,0,5
5549,10118,5,85,0,6
5550,10118,6,115,0,4
5551,10119,1,108,3,1
5552,10119,2,100,0,2
5553,10119,3,121,0,3
5554,10119,4,81,0,5
5555,10119,5,95,0,6
5556,10119,6,95,0,4
5557,10120,1,216,3,1
5558,10120,2,100,0,2
5559,10120,3,121,0,3
5560,10120,4,91,0,5
5561,10120,5,95,0,6
5562,10120,6,85,0,4
5563,10121,1,88,0,1
5564,10121,2,110,2,2
5565,10121,3,60,0,3
5566,10121,4,55,0,5
5567,10121,5,60,0,6
5568,10121,6,45,0,4
5569,10122,1,77,0,1
5570,10122,2,70,0,2
5571,10122,3,90,0,3
5572,10122,4,145,3,5
5573,10122,5,75,0,6
5574,10122,6,43,0,4
5575,10123,1,75,0,1
5576,10123,2,70,0,2
5577,10123,3,70,0,3
5578,10123,4,98,2,5
5579,10123,5,70,0,6
5580,10123,6,93,0,4
5581,10124,1,75,0,1
5582,10124,2,70,0,2
5583,10124,3,70,0,3
5584,10124,4,98,2,5
5585,10124,5,70,0,6
5586,10124,6,93,0,4
5587,10125,1,75,0,1
5588,10125,2,70,0,2
5589,10125,3,70,0,3
5590,10125,4,98,2,5
5591,10125,5,70,0,6
5592,10125,6,93,0,4
5593,10126,1,85,0,1
5594,10126,2,115,2,2
5595,10126,3,75,0,3
5596,10126,4,55,0,5
5597,10126,5,75,0,6
5598,10126,6,82,0,4
5599,10127,1,45,1,1
5600,10127,2,140,0,2
5601,10127,3,130,0,3
5602,10127,4,140,0,5
5603,10127,5,135,0,6
5604,10127,6,30,0,4
5605,10128,1,70,0,1
5606,10128,2,105,2,2
5607,10128,3,90,0,3
5608,10128,4,80,0,5
5609,10128,5,90,0,6
5610,10128,6,45,0,4
5611,10129,1,68,0,1
5612,10129,2,64,0,2
5613,10129,3,60,0,3
5614,10129,4,111,0,5
5615,10129,5,60,0,6
5616,10129,6,117,2,4
5617,10130,1,60,0,1
5618,10130,2,60,0,2
5619,10130,3,100,1,3
5620,10130,4,60,0,5
5621,10130,5,100,1,6
5622,10130,6,60,0,4
5623,10131,1,60,0,1
5624,10131,2,60,0,2
5625,10131,3,100,1,3
5626,10131,4,60,0,5
5627,10131,5,100,1,6
5628,10131,6,60,0,4
5629,10132,1,60,0,1
5630,10132,2,60,0,2
5631,10132,3,100,1,3
5632,10132,4,60,0,5
5633,10132,5,100,1,6
5634,10132,6,60,0,4
5635,10133,1,60,0,1
5636,10133,2,60,0,2
5637,10133,3,100,1,3
5638,10133,4,60,0,5
5639,10133,5,100,1,6
5640,10133,6,60,0,4
5641,10134,1,60,0,1
5642,10134,2,60,0,2
5643,10134,3,100,1,3
5644,10134,4,60,0,5
5645,10134,5,100,1,6
5646,10134,6,60,0,4
5647,10135,1,60,0,1
5648,10135,2,60,0,2
5649,10135,3,100,1,3
5650,10135,4,60,0,5
5651,10135,5,100,1,6
5652,10135,6,60,0,4
5653,10136,1,60,0,1
5654,10136,2,100,1,2
5655,10136,3,60,0,3
5656,10136,4,100,1,5
5657,10136,5,60,0,6
5658,10136,6,120,0,4
5659,10137,1,60,0,1
5660,10137,2,100,1,2
5661,10137,3,60,0,3
5662,10137,4,100,1,5
5663,10137,5,60,0,6
5664,10137,6,120,0,4
5665,10138,1,60,0,1
5666,10138,2,100,1,2
5667,10138,3,60,0,3
5668,10138,4,100,1,5
5669,10138,5,60,0,6
5670,10138,6,120,0,4
5671,10139,1,60,0,1
5672,10139,2,100,1,2
5673,10139,3,60,0,3
5674,10139,4,100,1,5
5675,10139,5,60,0,6
5676,10139,6,120,0,4
5677,10140,1,60,0,1
5678,10140,2,100,1,2
5679,10140,3,60,0,3
5680,10140,4,100,1,5
5681,10140,5,60,0,6
5682,10140,6,120,0,4
5683,10141,1,60,0,1
5684,10141,2,100,1,2
5685,10141,3,60,0,3
5686,10141,4,100,1,5
5687,10141,5,60,0,6
5688,10141,6,120,0,4
5689,10142,1,60,0,1
5690,10142,2,100,1,2
5691,10142,3,60,0,3
5692,10142,4,100,1,5
5693,10142,5,60,0,6
5694,10142,6,120,0,4
5695,10143,1,55,0,1
5696,10143,2,90,0,2
5697,10143,3,80,0,3
5698,10143,4,50,0,5
5699,10143,5,105,2,6
5700,10143,6,96,0,4
5701,10144,1,55,0,1
5702,10144,2,90,0,2
5703,10144,3,80,0,3
5704,10144,4,50,0,5
5705,10144,5,105,2,6
5706,10144,6,96,0,4
5707,10145,1,55,0,1
5708,10145,2,90,0,2
5709,10145,3,80,0,3
5710,10145,4,50,0,5
5711,10145,5,105,2,6
5712,10145,6,96,0,4
5713,10146,1,75,0,1
5714,10146,2,110,0,2
5715,10146,3,125,3,3
5716,10146,4,100,0,5
5717,10146,5,105,0,6
5718,10146,6,85,0,4
5719,10147,1,80,0,1
5720,10147,2,95,0,2
5721,10147,3,115,0,3
5722,10147,4,130,3,5
5723,10147,5,115,0,6
5724,10147,6,65,0,4
5725,10148,1,35,0,1
5726,10148,2,55,0,2
5727,10148,3,40,0,3
5728,10148,4,50,0,5
5729,10148,5,50,0,6
5730,10148,6,90,2,4
5731,10149,1,60,0,1
5732,10149,2,80,0,2
5733,10149,3,110,2,3
5734,10149,4,50,0,5
5735,10149,5,80,0,6
5736,10149,6,45,0,4
5737,10150,1,60,0,1
5738,10150,2,55,0,2
5739,10150,3,60,0,3
5740,10150,4,95,0,5
5741,10150,5,70,0,6
5742,10150,6,124,2,4
5743,10151,1,45,0,1
5744,10151,2,65,1,2
5745,10151,3,40,0,3
5746,10151,4,30,0,5
5747,10151,5,40,0,6
5748,10151,6,60,0,4
5749,10152,1,75,0,1
5750,10152,2,117,2,2
5751,10152,3,65,0,3
5752,10152,4,55,0,5
5753,10152,5,65,0,6
5754,10152,6,110,0,4
5755,10153,1,68,0,1
5756,10153,2,70,0,2
5757,10153,3,92,0,3
5758,10153,4,50,0,5
5759,10153,5,132,2,6
5760,10153,6,42,0,4
5761,10154,1,65,0,1
5762,10154,2,98,2,2
5763,10154,3,63,0,3
5764,10154,4,40,0,5
5765,10154,5,73,0,6
5766,10154,6,96,0,4
5767,10155,1,97,0,1
5768,10155,2,157,3,2
5769,10155,3,127,0,3
5770,10155,4,113,0,5
5771,10155,5,109,0,6
5772,10155,6,77,0,4
5773,10156,1,97,0,1
5774,10156,2,113,0,2
5775,10156,3,109,0,3
5776,10156,4,157,3,5
5777,10156,5,127,0,6
5778,10156,6,77,0,4
5779,10157,1,97,0,1
5780,10157,2,167,1,2
5781,10157,3,97,0,3
5782,10157,4,167,1,5
5783,10157,5,97,0,6
5784,10157,6,129,1,4
