id,move_id,version_group_id,flavor_text
2103,151,5,"Liquifies the user’s body
to sharply raise DEFENSE."
2104,151,6,"Liquifies the user’s body
to sharply raise DEFENSE."
2105,151,7,"The user alters its
cells to liquefy
itself and sharply
raise DEFENSE."
2106,151,8,"The user alters its
cellular structure to
liquefy itself,
sharply raising its
Defense stat."
2107,151,9,"The user alters its
cellular structure to
liquefy itself,
sharply raising its
Defense stat."
2108,151,10,"The user alters its
cellular structure to
liquefy itself,
sharply raising its
Defense stat."
2109,151,11,"The user alters its cellular structure to
liquefy itself, sharply raising its
Defense stat."
2110,151,14,"The user alters its cellular structure to
liquefy itself, sharply raising its
Defense stat."
2111,151,15,"The user alters its cellular structure to
liquefy itself, sharply raising its
Defense stat."
2112,151,16,"The user alters its cellular structure to
liquefy itself, sharply raising its
Defense stat."
2113,151,17,"The user alters its cellular structure to liquefy itself,
sharply raising its Defense stat."
2114,151,18,"The user alters its cellular structure to liquefy itself,
sharply raising its Defense stat."
2115,152,3,"Has a high criti­
cal hit ratio."
2116,152,4,"Has a high criti­
cal hit ratio."
2117,152,5,"Hammers with a pincer. Has a
high critical-hit ratio."
2118,152,6,"Hammers with a pincer. Has a
high critical-hit ratio."
2119,152,7,"A large pincer is
used to hammer the
foe. It has a high
critical-hit ratio."
2120,152,8,"The foe is hammered
with a large pincer.
This move has a high
critical-hit ratio.
"
2121,152,9,"The foe is hammered
with a large pincer.
This move has a high
critical-hit ratio.
"
2122,152,10,"The foe is hammered
with a large pincer.
This move has a high
critical-hit ratio.
"
2123,152,11,"The target is hammered with a large pincer.
Critical hits land more easily."
2124,152,14,"The target is hammered with a large pincer.
Critical hits land more easily."
2125,152,15,"The target is hammered with a large pincer.
Critical hits land more easily."
2126,152,16,"The target is hammered with a large pincer.
Critical hits land more easily."
2127,152,17,"The target is hammered with a large pincer. Critical
hits land more easily."
2128,152,18,"The target is hammered with a large pincer. Critical
hits land more easily."
2129,153,3,"Very powerful but
makes user faint."
2130,153,4,"Very powerful but
makes user faint."
2131,153,5,"Inflicts severe damage but
makes the user faint."
2132,153,6,"Inflicts severe damage but
makes the user faint."
2133,153,7,"The user explodes
to inflict terrible
damage even while
fainting itself."
2134,153,8,"The user explodes to
inflict damage on all
Pokémon in battle.
The user faints upon
using this move."
2135,153,9,"The user explodes to
inflict damage on all
Pokémon in battle.
The user faints upon
using this move."
2136,153,10,"The user explodes to
inflict damage on all
Pokémon in battle.
The user faints upon
using this move."
2137,153,11,"The user explodes to inflict damage on
those around it.
The user faints upon using this move."
2138,153,14,"The user explodes to inflict damage on
those around it.
The user faints upon using this move."
2139,153,15,"The user attacks everything around it
by causing a tremendous explosion.
The user faints upon using this move."
2140,153,16,"The user attacks everything around it
by causing a tremendous explosion.
The user faints upon using this move."
2141,153,17,"The user attacks everything around it by causing a
tremendous explosion. The user faints upon using
this move."
2142,153,18,"The user attacks everything around it by causing a
tremendous explosion. The user faints upon using
this move."
2143,154,3,"Quickly scratches
2-5 times."
2144,154,4,"Quickly scratches
2-5 times."
2145,154,5,"Rakes the foe with sharp
claws, etc., 2 to 5 times."
2146,154,6,"Rakes the foe with sharp
claws, etc., 2 to 5 times."
2147,154,7,"The foe is raked
with sharp claws or
scythes two to five
times."
2148,154,8,"The foe is raked with
sharp claws or
scythes for two to
five times in quick
succession."
2149,154,9,"The foe is raked with
sharp claws or
scythes for two to
five times in quick
succession."
2150,154,10,"The foe is raked with
sharp claws or
scythes for two to
five times in quick
succession."
2151,154,11,"The target is raked with sharp claws or
scythes for two to five times in
quick succession."
2152,154,14,"The target is raked with sharp claws or
scythes for two to five times in
quick succession."
2153,154,15,"The target is raked with sharp claws or
scythes quickly two to five times in a row."
2154,154,16,"The target is raked with sharp claws or
scythes quickly two to five times in a row."
2155,154,17,"The target is raked with sharp claws or scythes
quickly two to five times in a row."
2156,154,18,"The target is raked with sharp claws or scythes
quickly two to five times in a row."
2157,155,3,"An attack that
strikes twice."
2158,155,4,"An attack that
strikes twice."
2159,155,5,"Throws a bone boomerang
that strikes twice."
2160,155,6,"Throws a bone boomerang
that strikes twice."
2161,155,7,"The user throws a
bone that hits the
foe once, then once
again on return."
2162,155,8,"The user throws the
bone it holds. The
bone loops to hit the
foe twice, coming and
going."
2163,155,9,"The user throws the
bone it holds. The
bone loops to hit the
foe twice, coming and
going."
2164,155,10,"The user throws the
bone it holds. The
bone loops to hit the
foe twice, coming and
going."
2165,155,11,"The user throws the bone it holds. The
bone loops to hit the target twice,
coming and going."
2166,155,14,"The user throws the bone it holds. The
bone loops to hit the target twice,
coming and going."
2167,155,15,"The user throws the bone it holds. The
bone loops to hit the target twice,
coming and going."
2168,155,16,"The user throws the bone it holds. The
bone loops to hit the target twice,
coming and going."
2169,155,17,"The user throws the bone it holds. The bone loops
around to hit the target twice—coming and going."
2170,155,18,"The user throws the bone it holds. The bone loops
around to hit the target twice—coming and going."
2171,156,3,"Sleep for 2 turns
to fully recover."
2172,156,4,"Sleep for 2 turns
to fully recover."
2173,156,5,"The user sleeps for 2 turns,
restoring HP and status."
2174,156,6,"The user sleeps for 2 turns,
restoring HP and status."
2175,156,7,"The user sleeps for
two turns to fully
restore HP and heal
any status problem."
2176,156,8,"The user goes to
sleep for two turns.
It fully restores the
user’s HP and heals
any status problem."
2177,156,9,"The user goes to
sleep for two turns.
It fully restores the
user’s HP and heals
any status problem."
2178,156,10,"The user goes to
sleep for two turns.
It fully restores the
user’s HP and heals
any status problem."
2179,156,11,"The user goes to sleep for two turns.
It fully restores the user’s HP and heals
any status problem."
2180,156,14,"The user goes to sleep for two turns.
It fully restores the user’s HP and heals
any status problem."
2181,156,15,"The user goes to sleep for two turns.
This fully restores the user’s HP and
heals any status conditions."
2182,156,16,"The user goes to sleep for two turns.
This fully restores the user’s HP and
heals any status conditions."
2183,156,17,"The user goes to sleep for two turns. This fully
restores the user’s HP and heals any
status conditions."
2184,156,18,"The user goes to sleep for two turns. This fully
restores the user’s HP and heals any
status conditions."
2185,157,3,"An attack that may
cause flinching."
2186,157,4,"An attack that may
cause flinching."
2187,157,5,"Large boulders are hurled.
May cause flinching."
2188,157,6,"Large boulders are hurled.
May cause flinching."
2189,157,7,"Large boulders are
hurled at the foe.
It may make the
foe flinch."
2190,157,8,"Large boulders are
hurled at the foe to
inflict damage.
It may also make the
target flinch."
2191,157,9,"Large boulders are
hurled at the foe to
inflict damage.
It may also make the
target flinch."
2192,157,10,"Large boulders are
hurled at the foe to
inflict damage.
It may also make the
target flinch."
2193,157,11,"Large boulders are hurled at the opposing
team to inflict damage. It may also make
the targets flinch."
2194,157,14,"Large boulders are hurled at the opposing
team to inflict damage. It may also make
the targets flinch."
2195,157,15,"Large boulders are hurled at the opposing
Pokémon to inflict damage. This may also make
the opposing Pokémon flinch."
2196,157,16,"Large boulders are hurled at the opposing
Pokémon to inflict damage. This may also make
the opposing Pokémon flinch."
2197,157,17,"Large boulders are hurled at the opposing Pokémon
to inflict damage. This may also make the opposing
Pokémon flinch."
2198,157,18,"Large boulders are hurled at the opposing Pokémon
to inflict damage. This may also make the opposing
Pokémon flinch."
2199,158,3,"An attack that may
cause flinching."
2200,158,4,"An attack that may
cause flinching."
2201,158,5,"Attacks with sharp fangs.
May cause flinching."
2202,158,6,"Attacks with sharp fangs.
May cause flinching."
2203,158,7,"The foe is attacked
with sharp fangs.
It may make the
foe flinch."
2204,158,8,"The user bites hard
on the foe with its
sharp front fangs.
It may also make the
target flinch."
2205,158,9,"The user bites hard
on the foe with its
sharp front fangs.
It may also make the
target flinch."
2206,158,10,"The user bites hard
on the foe with its
sharp front fangs.
It may also make the
target flinch."
2207,158,11,"The user bites hard on the target
with its sharp front fangs.
It may also make the target flinch."
2208,158,14,"The user bites hard on the target
with its sharp front fangs.
It may also make the target flinch."
2209,158,15,"The user bites hard on the target
with its sharp front fangs.
This may also make the target flinch."
2210,158,16,"The user bites hard on the target
with its sharp front fangs.
This may also make the target flinch."
2211,158,17,"The user bites hard on the target with its sharp
front fangs. This may also make the target flinch."
2212,158,18,"The user bites hard on the target with its sharp
front fangs. This may also make the target flinch."
2213,159,3,"A move that raises
the user's ATTACK."
2214,159,4,"A move that raises
the user's ATTACK."
2215,159,5,"Reduces the polygon count
and raises ATTACK."
2216,159,6,"Reduces the polygon count
and raises ATTACK."
2217,159,7,"The user reduces
its polygon count
to sharpen edges
and raise ATTACK."
2218,159,8,"The user reduces its
polygon count to
make itself more
jagged, raising the
Attack stat."
2219,159,9,"The user reduces its
polygon count to
make itself more
jagged, raising the
Attack stat."
2220,159,10,"The user reduces its
polygon count to
make itself more
jagged, raising the
Attack stat."
